filename,location,side,area_d,major_d,minor_d,circ_d,feret_d,minferet_d,ar_d,efd_0_d,efd_1_d,efd_2_d,efd_3_d,efd_4_d,efd_5_d,efd_6_d,efd_7_d,efd_8_d,efd_9_d,efd_10_d,efd_11_d,efd_12_d,efd_13_d,efd_14_d,efd_15_d,efd_16_d,efd_17_d,efd_18_d,efd_19_d,efd_20_d,efd_21_d,efd_22_d,efd_23_d,efd_24_d,colour_0_r_d,colour_0_g_d,colour_0_b_d,colour_1_r_d,colour_1_g_d,colour_1_b_d,percentage_0_d,percentage_1_d,area_v,major_v,minor_v,circ_v,feret_v,minferet_v,ar_v,efd_0_v,efd_1_v,efd_2_v,efd_3_v,efd_4_v,efd_5_v,efd_6_v,efd_7_v,efd_8_v,efd_9_v,efd_10_v,efd_11_v,efd_12_v,efd_13_v,efd_14_v,efd_15_v,efd_16_v,efd_17_v,efd_18_v,efd_19_v,efd_20_v,efd_21_v,efd_22_v,efd_23_v,efd_24_v,colour_0_r_v,colour_0_g_v,colour_0_b_v,colour_1_r_v,colour_1_g_v,colour_1_b_v,percentage_0_v,percentage_1_v,species
CAM047620,0,0,60.89817039,14.91789979,5.699035779,0.473593431,15.12601014,6.229087099,2.617618201,-0.44307639,-0.048545417,-0.059307541,0.048569739,-0.073177086,0.060768185,-0.01136954,0.003552536,-0.062333206,-0.029837398,-0.03985093,-0.000639084,0.020247631,0.012927936,-0.013151437,-0.020786219,-0.000521439,-0.005586204,-0.016842857,-0.009457399,0.004385701,0.004469808,0.007367907,-0.002735837,-0.002267502,0.897057746,0.833846217,0.701620393,0.834413741,0.769342584,0.576364445,0.734295991,0.265704009,60.40001675,14.97221933,5.806345217,0.471001118,15.04284562,6.118859245,2.578596133,-0.449302082,-0.064715087,0.072094133,-0.0368631,-0.072378498,0.063041772,0.015244887,0.002532866,-0.063169309,-0.034086177,0.037726097,0.003255725,0.021054662,0.007192385,0.013286806,0.022330264,0.000296536,-0.005346522,0.018897532,0.008161057,0.004425153,0.005736328,-0.00848006,0.001795985,-0.000339617,0.909412458,0.858103608,0.748176482,0.856756977,0.798692105,0.637141277,0.630933001,0.369066999,2
CAM046018,0,1,80.42571239,16.51799858,6.817650101,0.38151007,17.69340515,7.271461943,2.422828737,-0.463451404,-0.084676965,0.138244558,-0.021229155,-0.03868284,0.024519073,0.039435466,0.027344641,-0.026033312,-0.017119779,0.080800927,0.036022297,0.01015876,0.009397923,0.006491786,0.012663863,-0.001658834,0.013901418,0.005914361,0.019845099,-0.004980551,-0.014873286,-0.028233394,-0.006287535,-0.013221719,0.937375505,0.829650861,0.661459397,0.832336584,0.703852978,0.504842674,0.676682488,0.323317512,79.14451463,16.56270719,6.985119866,0.422561458,17.80250869,7.061902836,2.371141442,-0.462155001,-0.114423035,-0.124091857,0.032476225,-0.037497578,0.045766345,-0.057670687,-0.03183294,-0.028970975,-0.019516344,-0.065642191,-0.027923658,0.013613649,0.026595114,0.000229909,-0.020006473,-0.012959146,-0.006506775,-0.00196333,-0.004037305,-0.007887983,-0.003624786,0.025645704,0.004746766,-0.004642266,0.919605707,0.828421703,0.676835108,0.752846099,0.607321407,0.425313211,0.715687982,0.284312018,0
CAM046330,0,1,68.32312823,15.17152236,6.26059135,0.530632609,15.4309496,6.802070765,2.423336952,-0.463097355,-0.047378485,0.017730417,-0.041287865,-0.070799221,0.068883843,-0.000840611,-0.003772954,-0.042757233,-0.01620028,0.013632725,-0.008321123,0.013499926,0.021734478,0.003261752,-0.000203757,0.003014698,-0.003320961,0.016226047,-0.003405965,-0.002784591,0.007956215,0.005421897,-0.008930251,-0.006471167,0.858639093,0.702932684,0.528708793,0.699631258,0.538412066,0.371230315,0.632762048,0.367237952,68.30977399,15.05162799,6.216437081,0.531912866,15.48383313,6.738922454,2.421262822,-0.465009992,-0.042611042,0.00049818,0.043310225,-0.070381527,0.069905811,0.005923647,0.007568367,-0.041787173,-0.014427454,-0.010367648,0.011058122,0.015301293,0.024285667,-0.002427676,0.000654449,0.002862485,-0.002465353,-0.016416115,0.005312443,-0.002640209,0.010800427,-0.006857567,0.006535354,-0.007099523,0.916923413,0.807664302,0.673490649,0.645428366,0.509324314,0.387046242,0.778122868,0.221877132,0
CAM046331,0,1,98.21598907,18.97559182,7.827919227,0.489049931,18.80449317,8.111915501,2.424091418,-0.447444778,-0.023343842,0.038522737,-0.062763015,-0.104397607,0.048054576,-0.005729205,-0.01701993,-0.05873751,-0.015709603,0.032781207,0.000244563,0.010221692,-0.003185588,-0.011686717,0.002902937,-0.009749502,-0.012166837,0.021251682,0.006138592,0.008819523,-0.003300329,-0.011432654,0.003992565,-0.004918374,0.779280967,0.663643299,0.472780002,0.933495555,0.804068668,0.651903477,0.196750444,0.803249556,99.73068371,18.26352713,7.980357918,0.361084355,18.83747603,8.855523155,2.288559901,-0.546635534,-0.030158273,-0.276152446,-0.13012439,0.101547761,0.150528055,-0.076570188,0.056497646,0.000512881,0.0402399,-0.01570772,-0.060711604,0.018486066,0.032067197,-0.016361259,-0.007007136,-0.012860747,-0.007041328,0.016016234,0.010583497,0.011381565,-0.022002189,-0.017332922,-0.007787202,-0.002802285,0.732098186,0.609281281,0.451126255,0.954441606,0.842640215,0.711438384,0.219609297,0.780390703,0
CAM046333,0,1,66.07516438,19.21728018,5.596197115,0.393703378,17.8352117,6.673456188,3.43398915,-0.350240379,-0.047514055,0.018368216,-0.003279456,-0.115111878,0.09475538,0.017652529,-0.018950177,-0.065760764,-0.029628415,0.013304621,0.00018586,-0.016238174,0.013411214,0.011253946,-0.013723772,-0.013547326,-0.021856859,0.004159414,0.000658621,0.014686673,0.007014505,0.006371408,0.006518339,0.007666602,0.759237027,0.603351361,0.433639189,0.903839241,0.764514918,0.598059391,0.354246858,0.645753142,65.28200341,18.36604542,5.726331422,0.386564847,17.87752301,6.589952016,3.207296971,-0.336949169,-0.038917611,-0.021492495,0.002437375,-0.111864493,0.07421652,-0.029790978,0.014503458,-0.064114283,-0.030676519,-0.002064058,-0.002495413,-0.010644474,0.013491825,-0.015751788,0.01117867,-0.012012887,-0.025150231,-0.000706663,-0.001136817,0.016231657,0.008359954,-0.005937256,-0.006685173,0.007954019,0.749177827,0.63091636,0.47382938,0.901626261,0.788036166,0.638815948,0.348576274,0.651423726,0
CAM046335,0,1,73.79270149,16.21056002,6.489703019,0.52779119,16.30715794,6.889493358,2.497889345,-0.44918564,-0.039607534,0.027196506,-0.059869968,-0.072103331,0.0674188,0.009172074,-0.004935956,-0.049280877,-0.026098832,0.019830072,-0.006820794,0.014867649,0.010110442,0.004998958,0.015112575,-0.002678466,-0.016363839,0.012295159,0.003966687,-0.000415484,1.00E-05,-0.001075348,0.003307862,-0.002443638,0.899882845,0.783605745,0.644734044,0.753541414,0.633619536,0.470496591,0.684553961,0.315446039,73.69922181,16.40129917,6.406280687,0.530812486,16.31727962,6.850332824,2.560190534,-0.45202013,-0.036902196,-0.032439502,0.051396105,-0.07773816,0.076047366,-0.009328101,0.004947932,-0.059114566,-0.02106327,-0.021503138,0.008021821,0.007042931,0.012882466,-0.002479753,-0.011495334,-0.005717148,-0.013533142,-0.011374008,-0.004247525,-0.000597961,0.002242538,0.002555074,-0.004624428,-0.003623964,0.972711105,0.874509688,0.759662726,0.840746038,0.709876018,0.543162002,0.739722886,0.260277114,0
CAM046336,0,1,83.04476227,16.79397373,7.206249777,0.512460392,16.65943377,7.408730939,2.330473442,-0.477879521,-0.07581498,0.03631972,-0.052977198,-0.069871465,0.049970403,0.017854076,0.000725506,-0.039961753,-0.03993419,0.027397549,0.011232444,0.015325295,-0.001257914,0.011130596,0.013322671,-0.008418607,-0.017684337,0.014014776,0.005491625,0.002685469,0.001280972,0.001395217,-0.006645392,-0.004370189,0.910162501,0.769854701,0.631742294,0.793180565,0.641227803,0.48465878,0.560415517,0.439584483,81.56244155,15.99391044,7.254905642,0.490810555,16.70096815,7.308039567,2.204564915,-0.470290146,-0.095515235,-0.057101971,0.038183417,-0.053254271,0.038581032,-0.025378472,-0.014746816,-0.027522322,-0.039949025,-0.038604138,-0.024198009,0.019632272,0.007757495,-0.007975315,-0.017551569,-0.011163884,-0.009693929,-0.007371362,-0.005156291,-0.002869163,0.003003636,0.009524444,0.010515277,-0.008792393,0.937982706,0.833721769,0.724352968,0.750363623,0.642204717,0.520215789,0.697174841,0.302825159,0
CAM046337,0,1,81.76396918,16.89538247,6.878580952,0.549681557,16.3752837,7.22787826,2.456230811,-0.475489958,-0.04012086,0.038629995,-0.046128124,-0.078904543,0.060364263,0.010106256,-0.003427553,-0.070169237,-0.020624533,0.02254081,-0.005371845,0.002293322,0.002963673,0.002360761,0.010409368,-0.00639049,-0.010932564,0.013982727,0.005051546,0.002318515,-0.006282123,-0.001983838,0.003787965,-0.002644123,0.790371979,0.622977814,0.441324978,0.919875375,0.760357452,0.587487867,0.330380519,0.669619481,83.72906593,16.78692745,7.007298797,0.547952248,16.39188208,7.508084076,2.3956346,-0.490810166,0.034911765,0.031452156,-0.048473503,0.084102147,0.062670755,-0.0070002,0.002897584,-0.069075347,0.021388096,0.021087207,-0.008490683,-0.005524024,2.88E-05,-0.004808817,-0.00831501,-0.002659316,0.00928444,0.016518274,0.006470271,-0.005889535,-0.003360529,0.003411351,-0.003804462,-0.002524005,0.955387761,0.848908321,0.722566766,0.772101746,0.633719087,0.484980398,0.758815897,0.241184103,0
CAM046340,0,1,67.17871027,15.75415121,6.307608929,0.444490939,16.50206224,6.635025775,2.497642354,-0.431675659,-0.030905539,0.074763459,-0.0268718,-0.099975912,0.041635994,-0.010808428,-0.004862565,-0.038007017,-0.03396224,0.047011832,0.008392231,0.000522392,0.004965941,-0.008265746,0.013483361,0.010341824,-0.019152597,0.016124523,0.007793956,-0.003502597,0.002317884,-0.006297358,0.003340566,0.003973269,0.921244769,0.814652604,0.667959332,0.767939462,0.660541394,0.488482753,0.711562821,0.288437179,67.62668435,15.88161278,6.236442917,0.441651683,16.63257058,6.682810629,2.54658192,-0.417938971,-0.010089708,-0.051470335,0.043257886,-0.111851028,0.061568941,0.010743133,0.020448003,-0.041156328,-0.021796467,-0.038148908,-0.000309659,-0.01187275,0.014711438,0.002897382,-0.005505492,0.010368889,-0.016380185,-0.015337821,-0.010600082,-0.009517554,0.000177002,-0.002630831,-0.004041854,0.006175244,0.716099145,0.580577376,0.429221317,0.938236537,0.835152057,0.688007355,0.231289932,0.768710068,1
CAM046342,0,1,61.93008899,21.25654541,6.56568144,0.125995827,20.25763487,6.927108329,3.237523113,-0.424562114,-0.103956526,0.791723871,0.026054704,0.307847574,0.218199127,0.1746543,0.072131883,0.068856987,0.017900119,-0.023346056,0.115330992,-0.035054682,-0.070485414,-0.024361086,-0.051119196,0.077571205,-0.030978349,0.002760436,0.0146192,-0.004791031,-0.01965011,-0.020604784,-0.013535391,0.023365742,0.907603855,0.784617613,0.604901841,0.758397086,0.627375566,0.400915473,0.738827844,0.261172156,64.38362722,21.12943286,6.635070689,0.125149611,20.22060479,6.978494118,3.184507574,-0.385586982,0.143396438,0.53847093,-0.007444889,-0.135194223,0.010045503,-0.253756869,0.024355916,0.142126441,-0.109613774,0.052349737,0.151567443,0.007357313,-0.05040302,0.042104101,0.022848634,0.062385575,0.015367924,-0.022566962,-0.000873643,0.025369636,-0.046018979,-0.002348202,0.017759343,0.022434389,0.845315287,0.730471604,0.516175713,0.959968754,0.850182661,0.683759004,0.394592732,0.605407268,0
CAM046346,0,1,102.2934839,19.06361472,7.597151909,0.491331389,19.03804199,7.936844544,2.50931072,-0.448865916,-0.038650909,0.042881702,-0.049461925,-0.077682733,0.042579737,0.005581719,-0.010868447,-0.053369877,-0.018696237,0.03279163,0.002410421,0.008912442,-0.00340023,-0.003459613,0.006868454,0.000521854,-0.011004077,0.01657532,0.006783221,0.004588408,-0.002205857,-0.008080716,-0.001549361,0.003809774,0.917404905,0.72561076,0.55746794,0.801602549,0.607768476,0.414056034,0.56961458,0.43038542,101.0430414,18.45663471,8.159570901,0.485587415,18.98096891,7.904446385,2.261961436,-0.441387734,-0.026061345,-0.0471159,0.047703943,-0.079280793,0.039957915,0.004847587,0.013715403,-0.059376679,-0.01042907,-0.035468722,4.15E-05,0.008431512,0.001888737,0.003972567,-0.005348996,-0.004458375,-0.009060701,-0.020794847,-0.00678496,0.005564817,0.000629076,0.006417496,-0.000916658,0.000373397,0.688766429,0.561974745,0.426022252,0.933815013,0.820392582,0.680940353,0.236874781,0.763125219,0
CAM046347,0,1,70.57959024,15.34424818,6.292398572,0.515036158,15.33068102,6.560334812,2.43853723,-0.455819424,-0.070711588,0.025259412,-0.029763929,-0.059467404,0.045826102,0.012934902,0.011878535,-0.045729433,-0.042268316,0.020090398,0.011629903,0.022258356,-0.000742602,0.005422502,0.019336182,-0.005941618,-0.017874688,0.009855969,0.008463628,0.010078293,-0.000365571,-0.000301206,0.001668146,-0.001877036,0.70592612,0.58032205,0.420580154,0.87362735,0.753511342,0.602066112,0.336596137,0.663403863,70.61358285,15.67150939,6.318342,0.505769328,15.44793394,6.533452615,2.480319899,-0.451118001,-0.069632789,-0.028231801,0.035624743,-0.062664437,0.046471097,-0.012388648,-0.008027018,-0.046999098,-0.039120238,-0.018239114,-0.005633788,0.019576071,-7.71E-05,-0.00306656,-0.017008521,-0.008359574,-0.01310834,-0.006832476,-0.00565444,0.007203545,0.000764268,0.001653132,-0.002290227,-0.003819419,0.897237993,0.786850532,0.644763062,0.653681509,0.517847457,0.370701366,0.69079823,0.30920177,0
CAM046348,0,1,96.32454298,20.56083579,6.915099439,0.409797513,19.76850132,7.497990531,2.973324675,-0.371123432,0.008932692,0.029736084,-0.006729131,-0.091475457,0.045710563,-0.010979292,-0.021724823,-0.084652756,-0.007950423,0.029288732,0.00571748,0.016266377,0.007301014,-0.00427899,0.013144995,-0.0139109,-0.005635003,0.011899188,0.002725754,-0.002122896,0.001440852,-0.000762812,0.004919536,0.01486216,0.900694275,0.778253691,0.620694187,0.75322105,0.615703263,0.448861284,0.522142285,0.477857715,96.40669179,20.49089393,6.905997274,0.402889396,19.92767481,7.45033636,2.967115844,-0.373380492,0.003249325,0.03549161,-0.003676812,0.088552894,0.043157859,0.010292692,0.014209642,-0.081212213,0.013028603,0.029544959,0.007909705,-0.017423943,0.005640981,0.002250649,-0.01512546,-0.014655207,0.006176324,0.012988387,0.001287985,0.00010951,0.004494798,0.00225422,-0.006276833,0.013313667,0.89540326,0.789881386,0.640755087,0.660049714,0.508563887,0.349471986,0.713250017,0.286749983,0
CAM046349,0,1,109.2987948,19.32701145,7.996929172,0.530604505,18.97156447,8.393844509,2.41680413,-0.490148231,-0.057481652,0.054001067,-0.044387748,-0.071875809,0.057699858,0.025322115,0.003603446,-0.066970485,-0.015923844,0.03272417,0.000806164,0.009819563,0.007973714,0.001131817,0.017794184,-0.010635341,-0.010386178,0.00644863,0.00188803,-0.000376503,-0.008120636,-0.007860267,0.000535894,0.000762388,0.79717754,0.647064378,0.427410136,0.907944516,0.776610376,0.598932663,0.248853422,0.751146578,105.6769629,18.09631435,8.120286776,0.465366035,18.98201356,8.087808551,2.228531436,-0.486541924,-0.100159156,-0.066490136,0.036993513,-0.040579128,0.041935763,-0.037246834,-0.014399129,-0.045225578,-0.043117424,-0.035997244,-0.014202417,0.026790445,-0.005279512,-0.001182329,-0.018615671,-0.004798377,-0.023065766,-0.013275157,0.000122023,0.011736903,-0.013716971,-0.001147847,-0.001940192,0.008370467,0.57395705,0.439373655,0.326059924,0.943174353,0.82281431,0.643086908,0.109052856,0.890947144,0
CAM046350,0,1,95.68111138,17.89206954,8.355348191,0.356994888,18.22737837,8.525839881,2.141391254,-0.528464521,-0.295957331,0.128429209,-0.115127292,0.055792004,-0.086980954,0.070643339,0.001012501,0.023189517,-0.113918227,0.080819899,0.004881894,0.059076495,-0.026263352,0.032672523,-0.019483715,-0.008213518,-0.007138166,0.019870648,-0.028456154,0.008781507,0.009908632,-0.001085111,-0.026619839,-0.011637229,0.869127232,0.678321493,0.489940257,0.738380525,0.53358679,0.355244663,0.62076812,0.37923188,95.89316053,18.04849238,8.304736715,0.341962983,18.28461261,8.511881096,2.17327689,-0.532363044,0.311164607,0.12282719,-0.109672656,-0.050472794,-0.087509413,-0.069482076,-0.004272011,0.022225999,0.117561897,0.071226063,0.002507301,-0.055902512,-0.035258066,-0.022473836,0.018115156,-0.00876687,0.014472845,0.021959302,-0.027721477,-0.006034903,0.00952807,0.000871402,0.021143313,-0.016418167,0.929976833,0.804299522,0.652933815,0.664632238,0.518014668,0.380450093,0.759453913,0.240546087,0
CAM046360,0,1,68.34052921,14.50866613,6.623107819,0.343247022,15.24096127,7.180931287,2.190613007,-0.500265577,-0.266450618,-0.056456529,-0.0842628,-0.000386301,-0.017175617,-0.041111683,-0.025298639,0.023975569,-0.069950619,-0.02323968,-0.032132299,0.029485339,-0.008174493,-0.029951833,-0.004543978,-0.006187491,-0.02759217,-0.024816575,0.000571474,-0.011301401,0.002205951,-0.024761838,-0.007534725,-0.001096217,0.758890636,0.64147111,0.474281727,0.893834418,0.785181285,0.633456478,0.421434356,0.578565644,69.17294355,14.77501212,6.749223681,0.332390578,15.33783276,7.270433682,2.189142458,-0.486720426,-0.251159283,0.047637151,0.079563335,-0.015079869,-0.026989226,0.049224714,0.032134917,0.026278786,-0.063931374,0.02595043,0.026623008,0.026201838,-0.006815939,0.035373634,0.007326994,-0.000361709,-0.018258481,0.021609785,-0.00705857,-0.014091016,0.003352512,0.020851566,0.009246402,0.000393039,0.920182508,0.819417994,0.672455941,0.713618394,0.597652924,0.43083576,0.652048411,0.347951589,0
CAM046362,0,1,66.30056777,16.16767636,6.971753558,0.43654638,16.13966012,7.870261444,2.319025798,-0.429641117,-0.090816518,0.033731115,-0.003227326,-0.15835408,0.058412889,0.019340931,-0.027906496,-0.056419399,-0.046382242,0.016263009,0.010369312,0.019964376,0.005515415,0.002088958,0.004506995,0.00621459,-0.024101826,0.000285476,0.01831282,0.019400868,0.001666538,-0.00482018,0.004197451,-0.009467953,0.890385211,0.701219918,0.490229555,0.733703994,0.52006112,0.318093739,0.52978775,0.47021225,66.39000072,15.37049027,7.597487901,0.436364623,16.113161,7.871077214,2.023101645,-0.429175842,-0.092209868,-0.045579556,-0.006964516,-0.158380436,0.053915589,-0.012072687,0.02535465,-0.055545855,-0.044975557,-0.019141178,-0.012598816,0.020985826,0.008408181,0.004419778,-0.003312883,0.008079726,-0.022542495,-0.000675388,-0.019232589,0.019017878,0.000313935,0.007671728,-0.002508996,-0.008101084,0.905070249,0.775516606,0.624586324,0.660608771,0.502528654,0.36615097,0.666271186,0.333728814,0
CAM046364,0,1,76.39718311,15.9870569,6.726787765,0.414653449,16.78271586,7.26194755,2.376625732,-0.495583935,0.044980632,0.153945076,-0.014608889,-0.081586463,0.010577282,-0.07003617,-0.002970947,-0.078177507,-0.028395065,0.090331342,-0.003362779,0.007522205,0.004473341,-0.019706746,0.009341379,0.016510719,-0.020466312,0.012012451,0.019284561,-0.000179946,-0.010088378,0.006943921,-0.008686827,-0.000106063,0.767774787,0.626851699,0.435189993,0.909557867,0.77516009,0.609753219,0.347096232,0.652903768,76.12483753,16.6495042,6.978553267,0.522486097,16.73156756,7.307552572,2.385810291,-0.462436052,0.052645728,0.024541801,-0.072319815,0.099348842,0.066295154,-0.017297007,0.007236701,-0.040933692,0.02937642,0.025229639,-0.000290098,-0.007474748,0.015166356,-0.010023099,-0.012181369,-0.003817292,0.016754111,0.00989701,0.006543177,-0.001207549,0.002638647,-0.001719739,-0.002112213,-0.004619751,0.931697813,0.824753495,0.70346287,0.742733456,0.621190918,0.463052798,0.683728198,0.316271802,0
CAM046365,0,1,85.00217022,16.62535968,8.345677358,0.333346827,18.03269779,7.952522312,1.992092309,-0.478777187,-0.154964736,0.204201336,-0.062090121,0.000712878,0.058279362,0.053754933,0.022462921,-0.003578787,0.013456348,0.031721211,0.052799523,0.015569342,0.005912041,-0.033737241,0.015154488,0.002885746,-0.007507339,0.008573242,0.017634129,-0.001502409,0.003172489,0.017803813,-0.003754883,0.010670825,0.80132946,0.674452953,0.488795767,0.90002585,0.803151572,0.629265077,0.393119023,0.606880977,85.50032386,16.37833018,8.324597563,0.323842439,17.97042837,7.963961021,1.967462098,-0.49705691,-0.172861684,-0.23024964,0.046516711,0.000309401,0.053361355,-0.063431389,-0.026652607,-0.008183487,0.009649873,-0.038392036,-0.049644032,0.020160105,0.003749121,0.033314082,-0.008769139,0.011063334,-0.010818486,-0.012786292,-0.014717924,0.007824821,-0.002699815,-0.019372192,0.002835722,0.015515738,0.912204173,0.834102705,0.710551511,0.823933903,0.719717145,0.536587647,0.680427876,0.319572124,0
CAM046366,0,1,89.20713735,17.79351542,7.206810632,0.439057779,18.7246564,7.911362992,2.468986121,-0.433962326,-0.086979142,-0.00654017,-0.040487056,-0.083308441,0.050921014,-0.016561467,-0.012096543,-0.026294379,-0.034104322,-0.008126911,0.001956758,0.018739541,0.025199845,-0.019915185,-0.002105286,0.010724624,0.007026363,-0.009050379,0.002787325,0.003921091,0.029180063,-0.006638168,-0.014361621,-0.008896932,0.940031947,0.805125326,0.637838292,0.820557558,0.67688323,0.469554787,0.714149303,0.285850697,89.12782125,17.37449634,7.887034681,0.417231771,18.50198411,8.044594033,2.202918719,-0.44562098,-0.115510623,-0.01141252,0.052798484,-0.080529075,0.032365729,0.03114359,0.013420487,-0.02754576,-0.036332305,0.01728282,-0.005390727,0.020258791,0.022865715,0.032158164,-0.001154777,0.007420705,0.007886717,0.013324575,-0.002803429,0.004945094,0.024694184,0.01687377,0.013826059,-0.003438342,0.948330117,0.841731273,0.710657674,0.776892343,0.639934433,0.477721129,0.720869432,0.279130568,0
CAM046367,0,1,88.76240066,17.63783576,7.198317072,0.528785591,17.6344587,7.732119261,2.450272137,-0.472384399,-0.061295953,0.037345643,-0.052989684,-0.07008325,0.058437668,0.019758834,0.00390983,-0.046040111,-0.032746622,0.032290966,0.004284399,0.0125335,0.008031486,0.01006633,0.020130193,-0.006965472,-0.016174793,0.015677034,0.010751496,-0.003666752,0.001898945,0.000724932,0.000192979,-0.010454319,0.816718362,0.675023184,0.469002112,0.919566554,0.787400129,0.626455227,0.252577787,0.747422213,88.38119779,17.0372283,7.746559728,0.549388693,17.66962572,7.714260137,2.199328334,-0.474225133,-0.044780022,-0.053517832,0.053890228,-0.07646561,0.062473895,-0.010690051,0.00326235,-0.053059601,-0.026857763,-0.028959287,0.002122579,0.011294251,0.009800958,-0.005720359,-0.01326119,-0.005087303,-0.015230437,-0.013658245,-0.009791198,-0.001121129,0.001656591,0.002172541,0.001424015,-0.008399089,0.966309197,0.865604761,0.738172465,0.830216734,0.689922029,0.517920429,0.737535603,0.262464397,0
CAM046369,0,1,99.6764574,19.00223849,7.744812918,0.484141191,18.97346279,8.416710789,2.4535439,-0.443542145,-0.031346213,0.044854543,-0.042386286,-0.119599172,0.061981751,0.006373271,-0.016264468,-0.048010392,-0.016386694,0.026263045,0.007273181,0.008768307,0.00037204,0.00081843,0.000743856,0.001723396,-0.009688076,0.012342555,0.010780358,0.001885284,-0.005479274,-0.002785459,-0.005907438,-0.004616975,0.914431376,0.730662379,0.497935119,0.777197734,0.564402481,0.326140171,0.518315609,0.481684391,99.19287201,18.36814993,7.944361651,0.431106649,18.90149218,8.462765839,2.312098912,-0.438508902,0.05238322,0.049517679,0.097517248,-0.119762301,0.015621588,-0.07147377,-0.003341896,-0.067830627,0.00825872,0.036525646,0.008364119,0.018880072,0.003920394,-0.050657242,0.001157272,-0.003495539,-0.016573363,0.010099186,-0.015768848,0.000509559,0.004058361,-0.012011974,0.005517437,0.00209453,0.953247173,0.836274773,0.671531168,0.762418032,0.62024458,0.437193613,0.723439274,0.276560726,2
CAM046370,0,1,93.96488911,17.17823199,7.689600873,0.511850632,17.84018004,7.934806229,2.233956258,-0.482540425,-0.078095026,0.055463189,-0.058840565,-0.057285922,0.033988737,7.03E-05,-0.008425099,-0.032852304,-0.043741172,0.022175217,-0.001012312,0.034090692,-0.007366405,-0.012647133,0.011184355,0.009174143,-0.018457713,0.001796456,-0.005018496,0.012929733,-0.00609009,-0.020102131,-0.009450746,0.003545536,0.894744258,0.731132278,0.538938123,0.765397262,0.581635215,0.375890257,0.518113863,0.481886137,94.41205383,17.54177163,7.778638696,0.485426158,17.93530964,7.93721929,2.25512102,-0.463024696,-0.055749056,-0.043567597,0.064625095,-0.061407646,0.036159021,-0.002693487,0.01083911,-0.034569989,-0.032800946,-0.024946063,0.002631814,0.029980346,-0.008348418,0.007322985,-0.014215928,0.008092688,-0.019793851,-0.008422016,-8.06E-05,0.012034592,-0.008008854,0.01141285,0.003748084,0.003191491,0.780292077,0.637467636,0.470304819,0.936946512,0.820906866,0.691798733,0.390575488,0.609424512,0
CAM046372,0,1,91.51216023,17.13395053,7.594549058,0.559116828,17.59485202,7.655219648,2.256085305,-0.493919444,0.033408497,-0.063279047,0.053436548,0.076453832,0.070957337,0.000551598,-0.003477478,-0.063041106,0.017652905,-0.028648669,0.003009079,-0.008550536,0.004925492,-0.002391324,0.011242601,-0.007895101,0.010745625,-0.019751979,-0.004672658,-0.003004345,-0.000755028,-0.002250193,0.003727086,-0.001876012,0.922278297,0.761113406,0.575148612,0.785045643,0.622130899,0.402503349,0.749457214,0.250542786,91.74848982,17.55763183,7.473374098,0.520453267,17.60618716,7.84187123,2.349358081,-0.501007119,-0.057982301,-0.066099623,0.04773722,-0.078254078,0.078016912,-0.023835497,-0.005525144,-0.060967251,-0.018405627,-0.022379936,0.001875296,0.009217448,0.00456334,0.003981249,-0.01325929,-0.004062455,-0.021969722,-0.013379599,-0.006123446,0.006756223,-0.002441288,-0.000660676,-0.005965862,0.000291654,0.938839028,0.810225511,0.665442234,0.726722315,0.562056612,0.394916133,0.703913112,0.296086888,0
CAM046373,0,1,74.01203478,15.90724713,6.891566557,0.491760202,16.01061871,7.14926643,2.308219328,-0.485789078,-0.082452229,0.057687369,-0.078177834,-0.058410951,0.052568763,0.021205355,-0.005975374,-0.033294164,-0.034339148,0.02842733,0.003915646,0.019083085,0.007744182,-0.002105125,0.011453351,-0.005158725,-0.01526028,0.005393542,0.002911258,0.00055746,0.002909908,-0.012405939,-0.009022569,-0.00459482,0.814170276,0.739429703,0.491407898,0.932819049,0.834569275,0.675143601,0.113332243,0.886667757,73.92907662,15.66603802,6.876476445,0.462919065,15.8609207,7.141001692,2.278207181,-0.478839817,-0.095446138,-0.05238046,0.084647571,-0.043551274,0.039963102,-0.012436756,0.008981828,-0.022126829,-0.038768631,-0.022971464,0.000312733,0.027620862,0.009318448,0.016989667,-0.007170133,-0.004777054,-0.016989771,0.00617694,0.006540279,-4.07E-05,0.006390727,0.01977578,0.014577703,-0.005439095,0.954448194,0.869505108,0.73805827,0.81104134,0.712826549,0.508283755,0.770086581,0.229913419,0
