filename,location,wing,side,area,major,minor,circ.,feret,minferet,ar,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,colour_0_r,colour_0_g,colour_0_b,colour_1_r,colour_1_g,colour_1_b,colour_2_r,colour_2_g,colour_2_b,colour_3_r,colour_3_g,colour_3_b,percentage_0,percentage_1,percentage_2,percentage_3,species
CAM046330_v.JPG,0,1,0,68.21,14.497,5.991,0.55,15.432,6.698,2.42,-0.465009992,-0.042611042,0.00049818,0.043310225,-0.070381527,0.069905811,0.005923647,0.007568367,-0.041787173,-0.014427454,-0.010367648,0.011058122,0.015301293,0.024285667,-0.002427676,0.000654449,0.002862485,-0.002465353,-0.016416115,0.005312443,-0.002640209,0.010800427,-0.006857567,0.006535354,-0.007099523,0.955349458,0.85902099,0.738160538,0.550446593,0.414512687,0.316481593,0.888458513,0.763999871,0.619844041,0.767037573,0.638473595,0.482829404,0.399908237,0.113373803,0.321380673,0.165337286,0
CAM046331_d.JPG,0,1,1,98.087,17.041,7.329,0.513,18.78,8.078,2.325,-0.447444778,-0.023343842,0.038522737,-0.062763015,-0.104397607,0.048054576,-0.005729205,-0.01701993,-0.05873751,-0.015709603,0.032781207,0.000244563,0.010221692,-0.003185588,-0.011686717,0.002902937,-0.009749502,-0.012166837,0.021251682,0.006138592,0.008819523,-0.003300329,-0.011432654,0.003992565,-0.004918374,0.817117205,0.701224238,0.511340043,0.959265538,0.834229367,0.689384165,0.682795191,0.56727166,0.376119692,0.908494186,0.774330677,0.615081055,0.152298356,0.40421263,0.053075531,0.390413483,0
CAM046331_v.JPG,0,1,0,98.631,16.843,7.456,0.451,18.836,8.696,2.259,-0.546635534,-0.030158273,-0.276152446,-0.13012439,0.101547761,0.150528055,-0.076570188,0.056497646,0.000512881,0.0402399,-0.01570772,-0.060711604,0.018486066,0.032067197,-0.016361259,-0.007007136,-0.012860747,-0.007041328,0.016016234,0.010583497,0.011381565,-0.022002189,-0.017332922,-0.007787202,-0.002802285,0.620778493,0.477728983,0.35034229,0.922060895,0.792835625,0.647738399,0.978581975,0.87832097,0.757512667,0.791270897,0.67923698,0.505461129,0.072547629,0.310362335,0.461356823,0.155733213,0
CAM046333_d.JPG,0,1,1,66.128,16.099,5.23,0.409,17.769,6.638,3.078,-0.350240379,-0.047514055,0.018368216,-0.003279456,-0.115111878,0.09475538,0.017652529,-0.018950177,-0.065760764,-0.029628415,0.013304621,0.00018586,-0.016238174,0.013411214,0.011253946,-0.013723772,-0.013547326,-0.021856859,0.004159414,0.000658621,0.014686673,0.007014505,0.006371408,0.006518339,0.007666602,0.788696118,0.634795584,0.455525787,0.930712516,0.803252243,0.643184813,0.873676188,0.721405298,0.548355391,0.663501203,0.504517234,0.359737555,0.235674822,0.32463117,0.344799951,0.094894056,0
CAM046333_v.JPG,0,1,0,65.266,16.133,5.151,0.404,17.823,6.511,3.132,-0.336949169,-0.038917611,-0.021492495,0.002437375,-0.111864493,0.07421652,-0.029790978,0.014503458,-0.064114283,-0.030676519,-0.002064058,-0.002495413,-0.010644474,0.013491825,-0.015751788,0.01117867,-0.012012887,-0.025150231,-0.000706663,-0.001136817,0.016231657,0.008359954,-0.005937256,-0.006685173,0.007954019,0.865446626,0.749294611,0.592047657,0.942256534,0.831417655,0.691992053,0.778592569,0.661969639,0.493541319,0.620362745,0.497362091,0.378637909,0.387128092,0.290865296,0.247963034,0.074043578,0
CAM046335_d.JPG,0,1,1,73.66,15.272,6.141,0.549,16.284,6.872,2.487,-0.44918564,-0.039607534,0.027196506,-0.059869968,-0.072103331,0.0674188,0.009172074,-0.004935956,-0.049280877,-0.026098832,0.019830072,-0.006820794,0.014867649,0.010110442,0.004998958,0.015112575,-0.002678466,-0.016363839,0.012295159,0.003966687,-0.000415484,1.00E-05,-0.001075348,0.003307862,-0.002443638,0.872231694,0.75248178,0.609516853,0.785320225,0.667696935,0.506622162,0.938792737,0.827278145,0.694190764,0.676462787,0.550883239,0.383095888,0.393433337,0.229310326,0.286545312,0.090711025,0
CAM046335_v.JPG,0,1,0,73.471,15.371,6.086,0.549,16.278,6.849,2.526,-0.45202013,-0.036902196,-0.032439502,0.051396105,-0.07773816,0.076047366,-0.009328101,0.004947932,-0.059114566,-0.02106327,-0.021503138,0.008021821,0.007042931,0.012882466,-0.002479753,-0.011495334,-0.005717148,-0.013533142,-0.011374008,-0.004247525,-0.000597961,0.002242538,0.002555074,-0.004624428,-0.003623964,0.989334211,0.914146806,0.814319696,0.711374432,0.588459531,0.411514794,0.954610407,0.833245732,0.702999136,0.866371778,0.73390882,0.567478292,0.364975379,0.049865156,0.396071495,0.189087971,0
CAM046336_d.JPG,0,1,1,82.879,15.612,6.759,0.515,16.601,7.372,2.31,-0.477879521,-0.07581498,0.03631972,-0.052977198,-0.069871465,0.049970403,0.017854076,0.000725506,-0.039961753,-0.03993419,0.027397549,0.011232444,0.015325295,-0.001257914,0.011130596,0.013322671,-0.008418607,-0.017684337,0.014014776,0.005491625,0.002685469,0.001280972,0.001395217,-0.006645392,-0.004370189,0.889469784,0.740369347,0.597264413,0.731667295,0.580332523,0.417228195,0.81976868,0.667735767,0.514038967,0.947009586,0.821993197,0.692671279,0.359704917,0.13251624,0.304483363,0.20329548,0
CAM046336_v.JPG,0,1,0,81.416,15.576,6.655,0.514,16.623,7.244,2.34,-0.470290146,-0.095515235,-0.057101971,0.038183417,-0.053254271,0.038581032,-0.025378472,-0.014746816,-0.027522322,-0.039949025,-0.038604138,-0.024198009,0.019632272,0.007757495,-0.007975315,-0.017551569,-0.011163884,-0.009693929,-0.007371362,-0.005156291,-0.002869163,0.003003636,0.009524444,0.010515277,-0.008792393,0.908525745,0.791851219,0.670342109,0.672177719,0.563693607,0.448265384,0.801764548,0.693862363,0.568522936,0.970583036,0.878946095,0.781920389,0.34596624,0.116839605,0.196401297,0.340792858,0
CAM046337_d.JPG,0,1,1,81.615,15.697,6.62,0.574,16.342,7.195,2.371,-0.475489958,-0.04012086,0.038629995,-0.046128124,-0.078904543,0.060364263,0.010106256,-0.003427553,-0.070169237,-0.020624533,0.02254081,-0.005371845,0.002293322,0.002963673,0.002360761,0.010409368,-0.00639049,-0.010932564,0.013982727,0.005051546,0.002318515,-0.006282123,-0.001983838,0.003787965,-0.002644123,0.90505338,0.733349963,0.555668818,0.952499402,0.81610622,0.653433711,0.823937193,0.657416484,0.469427329,0.69834723,0.531034452,0.367431763,0.433551842,0.222356739,0.257839721,0.086251698,0
