cam.id,country,state,lat,lon,altitude.m,bam.depth.mean.wg.mapq20,species.id.pcangsd.admix.10.90,pcangsd.admix.prop.zea,pcangsd.admix.prop.arm,sex.depth.genital.consensous
CAM047279,Brazil,Mato Grosso,-15.527778,-54.345833,NA,3.76,arm,1E-04,0.999899983,male
CAM047281,Brazil,Mato Grosso,-15.527778,-54.345833,NA,4.14,arm,0.000100031,0.999899924,female
CAM047283,Brazil,Mato Grosso,-16.61582682,-54.47806515,NA,0.07,hyb,0.146951333,0.853048682,cant.be.det
CAM047284,Brazil,Mato Grosso,-16.61582682,-54.47806515,NA,0.07,hyb,0.151255563,0.848744392,cant.be.det
CAM047287,Brazil,Mato Grosso,-16.61582682,-54.47806515,NA,0.68,hyb,0.213506788,0.786493301,cant.be.det
CAM047289,Brazil,Mato Grosso,-16.61582682,-54.47806515,NA,0.07,hyb,0.271525174,0.728474796,cant.be.det
CAM047290,Brazil,Mato Grosso,-16.61582682,-54.47806515,NA,0.06,arm,0.076358788,0.923641205,cant.be.det
CAM047291,Brazil,Mato Grosso,-16.61582682,-54.47806515,NA,0.94,hyb,0.212794721,0.787205219,cant.be.det
CAM047293,Brazil,Mato Grosso,-16.61582682,-54.47806515,NA,0.05,hyb,0.279521555,0.720478475,cant.be.det
CAM047295,Brazil,Mato Grosso,-16.61582682,-54.47806515,NA,0.23,hyb,0.218781397,0.781218588,cant.be.det
CAM047298,Brazil,Goias,-17.570278,-52.555278,NA,5.55,arm,1E-04,0.999899983,female
CAM047299,Brazil,Goias,-17.570278,-52.555278,NA,5.94,arm,1E-04,0.999899983,male
CAM047337,Brazil,Goias,-18.385,-52.625556,NA,4.53,arm,0.011278057,0.988721967,male
CAM047338,Brazil,Goias,-18.385,-52.625556,NA,0.12,arm,0.080252409,0.919747591,cant.be.det
CAM047343,Brazil,Goias,-17.496944,-51.082222,NA,0.07,arm,0.074015446,0.925984561,cant.be.det
CAM047344,Brazil,Goias,-17.496944,-51.082222,NA,3.11,arm,1E-04,0.999899983,male
CAM047345,Brazil,Goias,-17.496944,-51.082222,NA,0.21,arm,0.010807251,0.989192724,cant.be.det
CAM047346,Brazil,Goias,-17.496944,-51.082222,NA,0.11,hyb,0.740811288,0.259188771,cant.be.det
CAM047347,Brazil,Goias,-17.496944,-51.082222,NA,5.17,arm,0.01005175,0.989948273,female
CAM047348,Brazil,Goias,-17.496944,-51.082222,NA,0.04,hyb,0.268625259,0.731374681,cant.be.det
CAM047350,Brazil,Goias,-17.496944,-51.082222,NA,1.71,arm,0.004095261,0.995904744,female
CAM047353,Brazil,Goias,-17.496944,-51.082222,NA,0.08,hyb,0.478497386,0.521502614,cant.be.det
CAM047354,Brazil,Goias,-17.496944,-51.082222,NA,0.74,hyb,0.21333003,0.78666991,cant.be.det
CAM047355,Brazil,Goias,-18.239444,-53.070833,NA,0.03,hyb,0.233421192,0.766578794,cant.be.det
CAM047356,Brazil,Goias,-18.239444,-53.070833,NA,0.06,hyb,0.165967673,0.834032297,cant.be.det
CAM047357,Brazil,Goias,-18.239444,-53.070833,NA,0.05,hyb,0.201675609,0.798324406,cant.be.det
CAM047358,Brazil,Goias,-18.239444,-53.070833,NA,0.05,hyb,0.126228362,0.873771608,cant.be.det
CAM047359,Brazil,Goias,-18.239444,-53.070833,NA,0.89,arm,0.005627028,0.994372964,cant.be.det
CAM047360,Brazil,Goias,-18.239444,-53.070833,NA,0.18,arm,0.01229761,0.987702429,cant.be.det
CAM047361,Brazil,Goias,-18.239444,-53.070833,NA,0.08,hyb,0.151522264,0.848477721,cant.be.det
CAM047362,Brazil,Goias,-18.239444,-53.070833,NA,4.43,arm,0.004182091,0.9958179,female
CAM047390,Brazil,Mato Grosso,-17.073333,-54.245833,NA,3.64,arm,1E-04,0.999899983,female
CAM047391,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.05,hyb,0.150883853,0.849116147,cant.be.det
CAM047392,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.05,hyb,0.186304376,0.81369561,cant.be.det
CAM047393,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.09,hyb,0.194201082,0.805798888,cant.be.det
CAM047394,Brazil,Mato Grosso,-17.073333,-54.245833,NA,2.81,arm,1E-04,0.999899983,female
CAM047396,Brazil,Mato Grosso,-17.073333,-54.245833,NA,1.42,hyb,0.211925715,0.788074255,cant.be.det
CAM047397,Brazil,Mato Grosso,-17.073333,-54.245833,NA,4.43,arm,1E-04,0.999899983,male
CAM047398,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.83,hyb,0.215771765,0.784228206,cant.be.det
CAM047399,Brazil,Mato Grosso,-17.073333,-54.245833,NA,1.91,hyb,0.214100987,0.785899043,cant.be.det
CAM047400,Brazil,Mato Grosso,-17.073333,-54.245833,NA,1.61,hyb,0.213668168,0.786331832,cant.be.det
CAM047401,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.06,hyb,0.435601801,0.564398229,cant.be.det
CAM047433,Brazil,Sao Paulo,-23.812778,-47.715834,NA,6.63,arm,1E-04,0.999899983,female
CAM047438,Brazil,Sao Paulo,-22.128056,-47.341111,NA,3.65,arm,1E-04,0.999899983,male
CAM047441,Brazil,Sao Paulo,-23.812778,-47.715834,NA,6.8,arm,1E-04,0.999899983,female
CAM047444,Brazil,Sao Paulo,-21.7525,-47.119444,NA,0.04,hyb,0.244329631,0.755670369,cant.be.det
CAM047445,Brazil,Sao Paulo,-21.7525,-47.119444,NA,5.09,arm,1E-04,0.999899983,female
CAM047446,Brazil,Sao Paulo,-21.7525,-47.119444,NA,0.24,arm,0.026998274,0.973001719,cant.be.det
CAM047448,Brazil,Sao Paulo,-21.7525,-47.119444,NA,4.42,arm,1E-04,0.999899983,male
CAM047450,Brazil,Sao Paulo,-21.7525,-47.119444,NA,0.1,hyb,0.23321712,0.76678288,cant.be.det
CAM047454,Brazil,Sao Paulo,-21.7525,-47.119444,NA,6.35,arm,0.004951218,0.995048761,female
CAM047455,Brazil,Sao Paulo,-21.7525,-47.119444,NA,0.09,hyb,0.102356426,0.897643626,cant.be.det
CAM047456,Brazil,Sao Paulo,-21.7525,-47.119444,NA,3.11,arm,1E-04,0.999899983,male
CAM047458,Brazil,Sao Paulo,-21.7525,-47.119444,NA,1.58,arm,0.00603688,0.993963122,female
CAM047475,Brazil,Bahia,-11.856389,-46.1725,NA,5.91,arm,1E-04,0.999899983,female
CAM047480,Brazil,Bahia,-11.856389,-46.1725,NA,0.65,arm,0.005063929,0.994936049,cant.be.det
CAM047482,Brazil,Bahia,-11.856389,-46.1725,NA,0.08,arm,0.084930889,0.915069103,cant.be.det
CAM047484,Brazil,Bahia,-11.856389,-46.1725,NA,1.27,arm,0.007166725,0.992833257,male
CAM047485,Brazil,Bahia,-11.856389,-46.1725,NA,3.37,arm,0.003902535,0.996097445,male
CAM047521,Brazil,Bahia,-12.189722,-45.485833,NA,4.98,zea,0.999899864,0.000100103,female
CAM047522,Brazil,Bahia,-12.189722,-45.485833,NA,7.57,arm,0.005389359,0.994610667,female
CAM047524,Brazil,Goias,-18.621667,-52.8825,NA,6.27,arm,0.002480929,0.997519076,female
CAM047525,Brazil,Goias,-18.621667,-52.8825,NA,0.73,hyb,0.211278915,0.788721085,cant.be.det
CAM047526,Brazil,Goias,-18.621667,-52.8825,NA,0.05,hyb,0.188786775,0.811213255,cant.be.det
CAM047527,Brazil,Goias,-18.621667,-52.8825,NA,3.15,hyb,0.211922467,0.788077533,cant.be.det
CAM047528,Brazil,Goias,-18.621667,-52.8825,NA,2.39,arm,0.015626887,0.984373093,male
CAM047531,Brazil,Goias,-18.621667,-52.8825,NA,0.84,hyb,0.209919676,0.790080369,cant.be.det
CAM047533,Brazil,Goias,-18.621667,-52.8825,NA,3.83,hyb,0.210665211,0.789334834,cant.be.det
CAM047534,Brazil,Goias,-18.621667,-52.8825,NA,6.55,arm,0.009928332,0.990071654,female
CAM047535,Brazil,Goias,-18.621667,-52.8825,NA,5.5,arm,0.002827813,0.997172177,male
CAM047536,Brazil,Goias,-18.621667,-52.8825,NA,3.72,arm,0.019200124,0.980799913,female
CAM047540,Brazil,Goias,-18.621667,-52.8825,NA,1.84,hyb,0.214743569,0.785256505,cant.be.det
CAM047595,Brazil,Bahia,-12.189722,-45.485833,NA,1.79,zea,0.999899983,0.000100014,male
CAM047596,Brazil,Bahia,-12.189722,-45.485833,NA,0.07,hyb,0.19551301,0.80448699,cant.be.det
CAM047598,Brazil,Bahia,-12.189722,-45.485833,NA,0.82,zea,0.994683862,0.005316176,cant.be.det
CAM047599,Brazil,Bahia,-12.189722,-45.485833,NA,3.86,zea,0.999899983,1E-04,female
CAM047600,Brazil,Bahia,-12.189722,-45.485833,NA,0.01,hyb,0.191884071,0.8081159,cant.be.det
CAM047601,Brazil,Bahia,-12.189722,-45.485833,NA,1.98,zea,0.999899983,1E-04,male
CAM047603,Brazil,Bahia,-12.189722,-45.485833,NA,3.27,zea,0.999766767,0.000233261,female
CAM047605,Brazil,Bahia,-12.189722,-45.485833,NA,0.04,hyb,0.386657983,0.613341987,cant.be.det
CAM047606,Brazil,Bahia,-12.189722,-45.485833,NA,3.8,zea,0.999899983,1E-04,female
CAM047607,Brazil,Bahia,-12.189722,-45.485833,NA,0.04,hyb,0.193620861,0.806379139,cant.be.det
CAM047608,Brazil,Bahia,-12.189722,-45.485833,NA,0.04,hyb,0.460536838,0.539463222,cant.be.det
CAM047609,Brazil,Bahia,-12.189722,-45.485833,NA,0.05,hyb,0.24025932,0.759740651,cant.be.det
CAM047610,Brazil,Bahia,-12.189722,-45.485833,NA,0.03,hyb,0.318968654,0.681031346,cant.be.det
CAM047612,Brazil,Bahia,-12.189722,-45.485833,NA,3.19,zea,0.99986732,0.000132708,male
CAM047613,Brazil,Bahia,-12.189722,-45.485833,NA,0.07,hyb,0.316911042,0.683088899,cant.be.det
CAM047614,Brazil,Bahia,-12.189722,-45.485833,NA,3.49,zea,0.999899983,1E-04,female
CAM047615,Brazil,Bahia,-12.189722,-45.485833,NA,3.58,zea,0.999899983,1E-04,male
CAM047620,Brazil,Bahia,-12.189722,-45.485833,NA,3.73,zea,0.999899983,1E-04,male
CAM047623,Brazil,Mato Grosso,-15.423056,-54.37,NA,1.75,arm,1E-04,0.999899983,male
CAM047624,Brazil,Mato Grosso,-15.423056,-54.37,NA,2.79,arm,1E-04,0.999899983,female
CAM047625,Brazil,Mato Grosso,-15.423056,-54.37,NA,4.17,arm,0.0037721,0.99622792,female
CAM047626,Brazil,Mato Grosso,-15.423056,-54.37,NA,7.96,arm,0.00245623,0.997543752,0
CAM047628,Brazil,Mato Grosso,-15.423056,-54.37,NA,4.51,arm,0.00799788,0.99200213,female
CAM047629,Brazil,Mato Grosso,-15.423056,-54.37,NA,4.86,arm,0.006494917,0.993505061,male
CAM047630,Brazil,Mato Grosso,-15.423056,-54.37,NA,1.54,arm,0.013644169,0.986355841,female
CAM047631,Brazil,Mato Grosso,-15.423056,-54.37,NA,2.74,arm,0.002250162,0.997749865,female
CAM047633,Brazil,Mato Grosso,-15.423056,-54.37,NA,5.11,arm,0.001766408,0.998233616,female
CAM047634,Brazil,Mato Grosso,-15.423056,-54.37,NA,4.85,arm,1E-04,0.999899983,female
CAM047639,Brazil,Mato Grosso,-15.423056,-54.37,NA,3.13,arm,1E-04,0.999899983,male
CAM047640,Brazil,Mato Grosso,-15.423056,-54.37,NA,5.08,arm,0.012988056,0.987011969,male
CAM047666,Brazil,Bahia,-13.4321697,-45.4146702,NA,3.24,arm,0.002532965,0.997467041,male
CAM047669,Brazil,Bahia,-13.4321697,-45.4146702,NA,0.08,hyb,0.310302198,0.689697802,cant.be.det
CAM047671,Brazil,Bahia,-13.4321697,-45.4146702,NA,4.6,arm,1E-04,0.999899983,male
CAM047672,Brazil,Bahia,-13.4321697,-45.4146702,NA,0.06,hyb,0.161233947,0.838766038,cant.be.det
CAM047677,Brazil,Bahia,-13.4321697,-45.4146702,NA,2.64,arm,0.00666591,0.993334055,cant.be.det
CAM047678,Brazil,Bahia,-13.4321697,-45.4146702,NA,0.07,hyb,0.182977185,0.8170228,cant.be.det
CAM047679,Brazil,Bahia,-13.4321697,-45.4146702,NA,0.05,hyb,0.284216076,0.715783954,cant.be.det
CAM047680,Brazil,Bahia,-13.4321697,-45.4146702,NA,0.05,hyb,0.263074785,0.736925185,cant.be.det
CAM047681,Brazil,Bahia,-13.4321697,-45.4146702,NA,5.72,arm,0.000759927,0.9992401,male
CAM047682,Brazil,Bahia,-13.4321697,-45.4146702,NA,0.22,arm,0.049328353,0.950671673,0
CAM047683,Brazil,Bahia,-13.4321697,-45.4146702,NA,4.91,arm,0.005215346,0.994784653,male
CAM047689,Brazil,Mato Grosso,-13.687778,-56.027778,NA,6.86,arm,1E-04,0.999899983,male
CAM047692,Brazil,Mato Grosso,-13.687778,-56.027778,NA,2.79,arm,0.000100006,0.999899983,female
CAM047693,Brazil,Mato Grosso,-13.687778,-56.027778,NA,5.72,arm,1E-04,0.999899983,male
CAM047694,Brazil,Mato Grosso,-13.687778,-56.027778,NA,4.77,arm,1E-04,0.999899983,female
CAM047697,Brazil,Mato Grosso,-13.687778,-56.027778,NA,5.1,arm,1E-04,0.999899983,male
CAM047699,Brazil,Mato Grosso,-13.687778,-56.027778,NA,3.79,arm,1E-04,0.999899983,female
CAM047700,Brazil,Mato Grosso,-13.687778,-56.027778,NA,4.78,arm,0.000202184,0.999797821,female
CAM047703,Brazil,Mato Grosso,-13.687778,-56.027778,NA,4.3,arm,0.016948998,0.983051002,male
CAM047708,Brazil,Mato Grosso,-13.687778,-56.027778,NA,3.86,arm,0.000100015,0.999899983,female
CAM047712,Brazil,Bahia,-12.363333,-45.828056,NA,8.24,arm,0.002236792,0.997763216,female
CAM047713,Brazil,Bahia,-12.363333,-45.828056,NA,0.26,arm,0.005540537,0.99445945,cant.be.det
CAM047718,Brazil,Mato Grosso,-12.471389,-55.671667,NA,3.05,arm,1E-04,0.999899983,male
CAM047719,Brazil,Mato Grosso,-12.471389,-55.671667,NA,0.14,arm,0.009939261,0.990060687,cant.be.det
CAM047720,Brazil,Mato Grosso,-12.471389,-55.671667,NA,0.36,arm,0.001836311,0.9981637,cant.be.det
CAM047723,Brazil,Mato Grosso,-12.471389,-55.671667,NA,2.16,arm,0.005791974,0.994208038,male
CAM047726,Brazil,Mato Grosso,-12.471389,-55.671667,NA,3.29,arm,1E-04,0.999899983,female
CAM047727,Brazil,Mato Grosso,-12.471389,-55.671667,NA,1.38,arm,0.002859989,0.99714005,female
CAM047728,Brazil,Mato Grosso,-12.471389,-55.671667,NA,4.14,arm,1E-04,0.999899983,male
CAM047729,Brazil,Mato Grosso,-12.471389,-55.671667,NA,6.01,arm,0.017345037,0.982654989,male
CAM047730,Brazil,Mato Grosso,-12.471389,-55.671667,NA,5.32,arm,0.008004534,0.991995513,female
CAM047733,Brazil,Mato Grosso,-12.471389,-55.671667,NA,4.08,arm,1E-04,0.999899983,female
CAM047738,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,3.75,arm,0.006841234,0.993158758,male
CAM047739,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,6.11,arm,1E-04,0.999899983,male
CAM047740,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,6.49,arm,0.008547559,0.991452456,female
CAM047741,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,7.49,arm,0.008027628,0.991972387,female
CAM047742,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,6.99,arm,0.007954192,0.99204582,male
CAM047743,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,5.86,arm,1E-04,0.999899983,female
CAM047745,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,4.43,arm,0.003161677,0.996838272,female
CAM047747,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,2.19,arm,0.001577093,0.998422921,female
CAM047748,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,3.42,arm,0.015021619,0.984978378,female
CAM047749,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,4.81,arm,0.005338725,0.994661272,male
CAM047753,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,2.11,arm,0.009111072,0.990888894,male
CAM047754,Brazil,Mato Grosso do Sul,-18.741111,-52.5575,NA,4.89,arm,0.006935473,0.993064523,male
CAM047755,Brazil,Mato Grosso,-17.073333,-54.245833,NA,6.16,arm,0.005490788,0.99450922,male
CAM047756,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.58,arm,0.000100013,0.999899983,cant.be.det
CAM047757,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.05,hyb,0.345249653,0.654750347,cant.be.det
CAM047758,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.24,arm,0.046012282,0.953987718,cant.be.det
CAM047759,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.06,hyb,0.395046562,0.604953468,cant.be.det
CAM047760,Brazil,Mato Grosso,-17.073333,-54.245833,NA,1.2,arm,0.004823899,0.995176077,female
CAM047761,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.26,arm,0.027720818,0.972279131,cant.be.det
CAM047762,Brazil,Mato Grosso,-17.073333,-54.245833,NA,0.25,arm,0.025435135,0.97456491,cant.be.det
CAM047773,Brazil,Mato Grosso,-10.16450102,-54.92391136,NA,5.8,zea,0.999899983,1E-04,male
CAM047774,Brazil,Mato Grosso,-10.16450102,-54.92391136,NA,5.54,zea,0.999899983,1E-04,female
CAM047775,Brazil,Mato Grosso,-10.16450102,-54.92391136,NA,4.61,zea,0.999899983,1E-04,male
CAM047776,Brazil,Mato Grosso,-10.16450102,-54.92391136,NA,6.17,zea,0.999899983,1E-04,male
CAM047777,Brazil,Mato Grosso,-10.16450102,-54.92391136,NA,6.77,zea,0.999899983,1E-04,male
CAM047778,Brazil,Mato Grosso,-10.16450102,-54.92391136,NA,4.48,zea,0.999899983,1E-04,female
CAM047779,Brazil,Mato Grosso,-10.16450102,-54.92391136,NA,6.1,zea,0.999899983,1E-04,female
CAM047780,Brazil,Mato Grosso,-10.16450102,-54.92391136,NA,4.82,zea,0.999899983,1E-04,female
CAM047781,Brazil,Mato Grosso,-10.16450102,-54.92391136,NA,6.04,zea,0.999899983,1E-04,female
CAM047782,Brazil,Mato Grosso,-10.65553244,-51.57020304,NA,4.6,zea,0.999899983,1E-04,male
CAM047783,Brazil,Mato Grosso,-10.65553244,-51.57020304,NA,3.74,zea,0.999899983,1E-04,female
CAM047784,Brazil,Mato Grosso,-10.65553244,-51.57020304,NA,5.89,zea,0.999899983,1E-04,male
CAM047785,Brazil,Mato Grosso,-10.65553244,-51.57020304,NA,5.11,zea,0.999899983,1E-04,male
CAM047786,Brazil,Mato Grosso,-10.65553244,-51.57020304,NA,5.03,zea,0.999899983,1E-04,female
CAM047787,Brazil,Mato Grosso,-10.65553244,-51.57020304,NA,5.36,zea,0.999899983,1E-04,male
CAM047788,Brazil,Mato Grosso,-10.65553244,-51.57020304,NA,3.75,zea,0.999899983,1E-04,male
CAM047789,Brazil,Mato Grosso,-10.65553244,-51.57020304,NA,5.26,zea,0.999899924,0.000100072,male
CAM047790,Brazil,Mato Grosso,-10.65553244,-51.57020304,NA,4.32,zea,0.999899924,0.000100068,female
CAM047791,Brazil,Mato Grosso,-10.65553244,-51.57020304,NA,5.21,zea,0.999899983,1E-04,male
CAM047792,Brazil,Mato Grosso,-15.54555881,-55.16437928,NA,5.59,zea,0.999899983,1E-04,male
CAM047793,Brazil,Mato Grosso,-15.54555881,-55.16437928,NA,5.16,zea,0.999899983,1E-04,male
CAM047794,Brazil,Mato Grosso,-15.54555881,-55.16437928,NA,5.14,zea,0.999899983,1E-04,male
CAM047795,Brazil,Mato Grosso,-15.54555881,-55.16437928,NA,5.58,zea,0.999899983,1E-04,male
CAM047796,Brazil,Mato Grosso,-15.54555881,-55.16437928,NA,4.5,zea,0.999899983,1E-04,male
CAM047797,Brazil,Mato Grosso,-15.54555881,-55.16437928,NA,5.64,zea,0.999899983,1E-04,female
CAM047798,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,4.03,zea,0.999899983,0.000100004,female
CAM047799,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,4.41,zea,0.999899983,1E-04,male
CAM047800,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,5.27,zea,0.999899983,0.000100021,female
CAM047801,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,5.7,zea,0.999899983,1E-04,male
CAM047802,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,5.73,zea,0.999899983,1E-04,female
CAM047803,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,4.27,zea,0.999899983,1E-04,male
CAM047804,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,4.15,zea,0.999899983,1E-04,male
CAM047806,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,4.99,zea,0.992783666,0.007216342,male
CAM047807,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,2.43,zea,0.999899983,1E-04,male
CAM047808,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,5.91,zea,0.999899983,1E-04,male
CAM047809,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,5.06,zea,0.999899983,1E-04,male
CAM047810,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,5.46,zea,0.999899983,1E-04,male
CAM047811,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,4.74,zea,0.999866664,0.00013333,male
CAM047812,Brazil,Mato Grosso,-13.72070764,-59.26053536,NA,3.65,zea,0.999897897,0.000102113,female
CAM047823,Brazil,Goias,-16.76257063,-47.57095791,NA,5.65,hyb,0.732800066,0.267199934,male
CAM047824,Brazil,Goias,-16.76257063,-47.57095791,NA,2.71,zea,0.999621034,0.000378915,male
CAM047825,Brazil,Goias,-16.76257063,-47.57095791,NA,4.23,zea,0.999899983,1E-04,male
CAM047826,Brazil,Goias,-16.76257063,-47.57095791,NA,5.5,zea,0.999899983,1E-04,male
CAM047827,Brazil,Goias,-16.76257063,-47.57095791,NA,5.02,zea,0.999899983,1E-04,female
CAM047828,Brazil,Goias,-16.76257063,-47.57095791,NA,5.18,zea,0.999899983,1E-04,female
CAM047829,Brazil,Goias,-16.76257063,-47.57095791,NA,3.62,zea,0.999899983,1E-04,female
CAM047830,Brazil,Goias,-16.76257063,-47.57095791,NA,3.98,zea,0.999899983,1E-04,female
CAM047831,Brazil,Goias,-16.76257063,-47.57095791,NA,4.53,zea,0.999899983,1E-04,male
CAM047850,Brazil,Bahia,-11.751111,-45.778056,NA,3.27,arm,0.00162198,0.998378038,female
CAM047851,Brazil,Bahia,-11.751111,-45.778056,NA,6.13,arm,0.008647639,0.99135232,male
CAM047852,Brazil,Bahia,-11.751111,-45.778056,NA,8.02,arm,0.011345851,0.988654137,male
CAM047854,Brazil,Bahia,-11.751111,-45.778056,NA,5.78,arm,0.017633803,0.982366204,female
CAM047855,Brazil,Bahia,-11.751111,-45.778056,NA,9.9,arm,0.015699642,0.984300375,female
CAM047856,Brazil,Bahia,-11.751111,-45.778056,NA,5.43,arm,0.005286333,0.994713664,male
CAM047857,Brazil,Bahia,-11.751111,-45.778056,NA,4.08,arm,0.016527509,0.983472526,male
CAM047859,Brazil,Bahia,-11.691111,-46.004722,NA,7.53,arm,0.014708552,0.985291481,male
CAM047860,Brazil,Bahia,-11.691111,-46.004722,NA,7.22,arm,0.02711729,0.972882688,female
CAM047861,Brazil,Bahia,-11.691111,-46.004722,NA,0.45,arm,0.033112559,0.966887474,cant.be.det
CAM047862,Brazil,Bahia,-11.691111,-46.004722,NA,1.21,arm,0.011987667,0.988012314,female
CAM047863,Brazil,Bahia,-11.691111,-46.004722,NA,0.14,hyb,0.172785357,0.827214658,cant.be.det
CAM047864,Brazil,Bahia,-11.691111,-46.004722,NA,3.47,arm,0.009182025,0.990817964,female
CAM047865,Brazil,Bahia,-11.691111,-46.004722,NA,0.08,hyb,0.474434584,0.525565445,cant.be.det
CAM047866,Brazil,Bahia,-11.691111,-46.004722,NA,3.75,arm,0.013709135,0.986290872,female
CAM047867,Brazil,Bahia,-11.691111,-46.004722,NA,2.99,arm,0.015156191,0.98484385,male
CAM047868,Brazil,Bahia,-11.691111,-46.004722,NA,8,arm,0.020558078,0.979441941,female
CAM047898,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,5.57,arm,0.00624583,0.993754208,male
CAM047899,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,5.4,zea,0.999899983,1E-04,female
CAM047900,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,0.26,arm,0.032922935,0.967077017,cant.be.det
CAM047901,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,3.13,zea,0.999899983,1E-04,female
CAM047902,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,2.94,zea,0.999899983,1E-04,male
CAM047903,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,1.98,zea,0.999899983,1E-04,female
CAM047904,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,3.21,zea,0.999899983,1E-04,female
CAM047905,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,1.93,arm,1E-04,0.999899983,male
CAM047907,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,4.58,arm,1E-04,0.999899983,male
CAM047908,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,4.84,arm,1E-04,0.999899983,male
CAM047910,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,0.3,arm,1E-04,0.999899983,cant.be.det
CAM047911,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,4.23,arm,0.002216454,0.997783542,male
CAM047912,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,3.99,arm,0.000646671,0.99935329,female
CAM047913,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,7.99,arm,0.002362567,0.997637451,female
CAM047914,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,0,hyb,0.27666539,0.72333461,cant.be.det
CAM047915,Brazil,Goias,-16.483611,-47.913111,NA,0.91,arm,1E-04,0.999899983,cant.be.det
CAM047916,Brazil,Goias,-16.483611,-47.913111,NA,0.87,arm,0.011335365,0.988664627,cant.be.det
CAM047917,Brazil,Goias,-16.483611,-47.913111,NA,4.73,arm,0.000979297,0.999020696,male
CAM047919,Brazil,Goias,-16.483611,-47.913111,NA,5.49,arm,0.002337277,0.997662723,male
CAM047920,Brazil,Goias,-16.483611,-47.913111,NA,0.07,arm,0.079462789,0.920537174,cant.be.det
CAM047921,Brazil,Goias,-16.483611,-47.913111,NA,2.4,arm,0.007326289,0.992673695,female
CAM047922,Brazil,Goias,-16.483611,-47.913111,NA,0.36,arm,0.050017007,0.949983001,cant.be.det
CAM047923,Brazil,Goias,-16.483611,-47.913111,NA,4.11,arm,1E-04,0.999899983,female
CAM047924,Brazil,Goias,-16.483611,-47.913111,NA,2.07,arm,0.007230008,0.992769957,male
CAM047925,Brazil,Goias,-16.483611,-47.913111,NA,0.64,arm,0.010265773,0.989734232,cant.be.det
CAM047927,Brazil,Goias,-16.483611,-47.913111,NA,5.28,arm,0.002888695,0.997111261,female
CAM047928,Brazil,Goias,-16.483611,-47.913111,NA,5.52,arm,0.000215709,0.999784291,male
CAM047929,Brazil,Goias,-16.483611,-47.913111,NA,5.47,arm,0.002159131,0.997840822,female
CAM047931,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,5.4,zea,0.999899983,1E-04,male
CAM047932,Brazil,Mato Grosso do Sul,-18.211389,-53.204722,NA,0.49,arm,0.046803933,0.953196108,cant.be.det
