CamID,Source.sheet,Year,Locality/Population,Lat,Lon,sex.by.median.norm.depth.chr1.highest.depth.sample,sex.depth.genital.consensous
CAM047241,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047242,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047243,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047244,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047245,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047246,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047247,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047248,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047249,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047250,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047251,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047252,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047253,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047254,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047255,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047256,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047257,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047258,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047259,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047260,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047261,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047262,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047263,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047264,batch2 - all,2014,MT12,-10.3175,-55.79694444,,
CAM047265,batch2 - all,2016,MT23,-14.58861111,-47.29805556,,
CAM047266,batch2 - all,2016,MT23,-14.58861111,-47.29805556,,
CAM047267,batch2 - all,2016,MT23,-14.58861111,-47.29805556,,
CAM047268,Mastersheet,2016,MT23,-14.58861111,-47.29805556,male,0
CAM047269,batch2 - all,2016,MT23,-14.58861111,-47.29805556,,
CAM047270,Mastersheet,2016,MT23,-14.58861111,-47.29805556,female,0
CAM047271,Mastersheet,2016,MT23,-14.58861111,-47.29805556,male,0
CAM047272,Mastersheet,2016,MT23,-14.58861111,-47.29805556,cant.be.det,0
CAM047273,Mastersheet,2016,MT23,-14.58861111,-47.29805556,male,0
CAM047274,Mastersheet,2016,MT23,-14.58861111,-47.29805556,male,0
CAM047275,Mastersheet,2016,MT23,-14.58861111,-47.29805556,female,0
CAM047276,batch2 - all,2016,MT23,-14.58861111,-47.29805556,,
CAM047277,batch2 - all,2016,MT23,-14.58861111,-47.29805556,,
CAM047278,batch2 - all,2016,MT23,-14.58861111,-47.29805556,,
CAM047279,Mastersheet,2016,MT23,-14.58861111,-47.29805556,male,0
CAM047280,batch2 - all,2016,MT23,-14.58861111,-47.29805556,,
CAM047281,Mastersheet,2016,MT23,-14.58861111,-47.29805556,female,0
CAM047282,batch2 - all,2016,MT23,-14.58861111,-47.29805556,,
CAM047283,Mastersheet,2016,MT22,-15.2875,-52.64361111,cant.be.det,0
CAM047284,Mastersheet,2016,MT22,-15.2875,-52.64361111,cant.be.det,0
CAM047285,batch2 - all,2016,MT22,-15.2875,-52.64361111,,
CAM047286,batch2 - all,2016,MT22,-15.2875,-52.64361111,,
CAM047287,Mastersheet,2016,MT22,-15.2875,-52.64361111,cant.be.det,0
CAM047288,batch2 - all,2016,MT22,-15.2875,-52.64361111,,
CAM047289,Mastersheet,2016,MT22,-15.2875,-52.64361111,cant.be.det,0
CAM047290,Mastersheet,2016,MT22,-15.2875,-52.64361111,cant.be.det,0
CAM047291,Mastersheet,2016,MT22,-15.2875,-52.64361111,cant.be.det,0
CAM047292,batch2 - all,2016,MT22,-15.2875,-52.64361111,,
CAM047293,Mastersheet,2016,MT22,-15.2875,-52.64361111,cant.be.det,0
CAM047294,batch2 - all,2016,MT22,-15.2875,-52.64361111,,
CAM047295,Mastersheet,2016,MT22,-15.2875,-52.64361111,cant.be.det,0
CAM047296,batch2 - all,2016,MT22,-15.2875,-52.64361111,,
CAM047297,batch2 - all,2016,GO6,-16.43055556,-46.09583333,,
CAM047298,Mastersheet,2016,GO6,-16.43055556,-46.09583333,female,0
CAM047299,Mastersheet,2016,GO6,-16.43055556,-46.09583333,male,0
CAM047300,batch2 - all,2017,GO10,-16.51722222,-46.1725,,
CAM047301,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047302,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047303,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047304,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047305,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047306,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047307,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047308,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047309,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047310,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047311,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047312,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047313,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047314,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047315,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047316,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047317,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047318,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047319,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047320,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047321,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047322,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047323,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047324,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047325,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047326,batch2 - all,2019,GO13,-16.64083333,-51.45972222,,
CAM047327,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047328,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047329,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047330,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047331,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047332,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047333,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047334,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047335,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047336,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047337,Mastersheet,2016,GO7,-17.38194444,-58.07,male,0
CAM047338,Mastersheet,2016,GO7,-17.38194444,-58.07,cant.be.det,0
CAM047339,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047340,batch2 - all,2016,GO7,-17.38194444,-58.07,,
CAM047341,batch2 - all,2016,GO8,-16.50305556,-51.08222222,,
CAM047342,batch2 - all,2016,GO8,-16.50305556,-51.08222222,,
CAM047343,Mastersheet,2016,GO8,-16.50305556,-51.08222222,cant.be.det,0
CAM047344,Mastersheet,2016,GO8,-16.50305556,-51.08222222,male,0
CAM047345,Mastersheet,2016,GO8,-16.50305556,-51.08222222,cant.be.det,0
CAM047346,Mastersheet,2016,GO8,-16.50305556,-51.08222222,cant.be.det,0
CAM047347,Mastersheet,2016,GO8,-16.50305556,-51.08222222,female,0
CAM047348,Mastersheet,2016,GO8,-16.50305556,-51.08222222,cant.be.det,0
CAM047349,batch2 - all,2016,GO8,-16.50305556,-51.08222222,,
CAM047350,Mastersheet,2016,GO8,-16.50305556,-51.08222222,female,0
CAM047351,batch2 - all,2016,GO8,-16.50305556,-51.08222222,,
CAM047352,batch2 - all,2016,GO8,-16.50305556,-51.08222222,,
CAM047353,Mastersheet,2016,GO8,-16.50305556,-51.08222222,cant.be.det,0
CAM047354,Mastersheet,2016,GO8,-16.50305556,-51.08222222,cant.be.det,0
CAM047355,Mastersheet,2018,GO12,-17.76055556,-53.07083333,cant.be.det,0
CAM047356,Mastersheet,2018,GO12,-17.76055556,-53.07083333,cant.be.det,0
CAM047357,Mastersheet,2018,GO12,-17.76055556,-53.07083333,cant.be.det,0
CAM047358,Mastersheet,2018,GO12,-17.76055556,-53.07083333,cant.be.det,0
CAM047359,Mastersheet,2018,GO12,-17.76055556,-53.07083333,cant.be.det,0
CAM047360,Mastersheet,2018,GO12,-17.76055556,-53.07083333,cant.be.det,0
CAM047361,Mastersheet,2018,GO12,-17.76055556,-53.07083333,cant.be.det,0
CAM047362,Mastersheet,2018,GO12,-17.76055556,-53.07083333,female,0
CAM047363,batch2 - all,2018,GO12,-17.76055556,-53.07083333,,
CAM047364,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047365,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047366,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047367,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047368,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047369,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047370,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047371,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047372,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047373,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047374,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047375,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047376,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047377,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047378,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047379,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047380,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047381,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047382,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047383,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047384,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047385,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047386,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047387,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047388,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047389,batch2 - all,2016,MT27,-12.10166667,-47.11944444,,
CAM047390,Mastersheet,2018,MT30,-16.92666667,-54.24583333,female,0
CAM047391,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047392,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047393,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047394,Mastersheet,2018,MT30,-16.92666667,-54.24583333,female,0
CAM047395,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047396,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047397,Mastersheet,2018,MT30,-16.92666667,-54.24583333,male,0
CAM047398,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047399,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047400,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047401,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047402,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047403,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047404,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047405,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047406,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047407,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047408,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047409,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047410,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047411,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047412,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047413,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047414,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047415,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047416,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047417,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047418,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047419,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047420,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047421,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047422,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047423,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047424,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047425,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047426,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047427,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047428,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047429,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047430,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047431,batch2 - all,2016,SP19,-21.51111111,-45.97472222,,
CAM047432,batch2 - all,2017,SP23,-22.17472222,-51.15444444,,
CAM047433,Mastersheet,2017,SP23,-22.17472222,-51.15444444,female,0
CAM047434,batch2 - all,2018,SP24,-21.87194444,-47.34111111,,
CAM047435,batch2 - all,2018,SP24,-21.87194444,-47.34111111,,
CAM047436,batch2 - all,2018,SP24,-21.87194444,-47.34111111,,
CAM047437,batch2 - all,2018,SP24,-21.87194444,-47.34111111,,
CAM047438,Mastersheet,2018,SP24,-21.87194444,-47.34111111,male,0
CAM047439,batch2 - all,2018,SP24,-21.87194444,-47.34111111,,
CAM047440,batch2 - all,unknown,SP26,unknown,unknown,,
CAM047441,Mastersheet,2017,SP23,-22.17472222,-51.15444444,female,0
CAM047442,batch2 - all,unknown,SP26,unknown,unknown,,
CAM047443,batch2 - all,unknown,SP26,unknown,unknown,,
CAM047444,Mastersheet,2016,SP22,-11.2475,-47.11944444,cant.be.det,0
CAM047445,Mastersheet,2016,SP22,-11.2475,-47.11944444,female,0
CAM047446,Mastersheet,2016,SP22,-11.2475,-47.11944444,cant.be.det,0
CAM047447,batch2 - all,2016,SP22,-11.2475,-47.11944444,,
CAM047448,Mastersheet,2016,SP22,-11.2475,-47.11944444,male,0
CAM047449,batch2 - all,2016,SP22,-11.2475,-47.11944444,,
CAM047450,Mastersheet,2016,SP22,-11.2475,-47.11944444,cant.be.det,0
CAM047451,batch2 - all,2016,SP22,-11.2475,-47.11944444,,
CAM047452,batch2 - all,2016,SP22,-11.2475,-47.11944444,,
CAM047453,batch2 - all,2016,SP22,-11.2475,-47.11944444,,
CAM047454,Mastersheet,2016,SP22,-11.2475,-47.11944444,female,0
CAM047455,Mastersheet,2016,SP22,-11.2475,-47.11944444,cant.be.det,0
CAM047456,Mastersheet,2016,SP22,-11.2475,-47.11944444,male,0
CAM047457,batch2 - all,2016,SP22,-11.2475,-47.11944444,,
CAM047458,Mastersheet,2016,SP22,-11.2475,-47.11944444,female,0
CAM047459,batch2 - all,2016,SP22,-11.2475,-47.11944444,,
CAM047460,batch2 - all,2016,MT25,-15.553105,-55.183249,,
CAM047461,batch2 - all,2016,MT25,-15.553105,-55.183249,,
CAM047462,batch2 - all,2016,MT25,-15.553105,-55.183249,,
CAM047463,batch2 - all,2016,MT25,-15.553105,-55.183249,,
CAM047464,batch2 - all,2016,MT25,-15.553105,-55.183249,,
CAM047465,batch2 - all,2016,MT25,-15.553105,-55.183249,,
CAM047466,batch2 - all,2016,MT25,-15.553105,-55.183249,,
CAM047467,batch2 - all,2016,MT25,-15.553105,-55.183249,,
CAM047468,batch2 - all,2016,MT25,-15.553105,-55.183249,,
CAM047469,batch2 - all,2016,MT25,-15.553105,-55.183249,,
CAM047470,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047471,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047472,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047473,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047474,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047475,Mastersheet,2017,BA76,-10.14361111,-46.1725,female,0
CAM047476,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047477,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047478,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047479,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047480,Mastersheet,2017,BA76,-10.14361111,-46.1725,cant.be.det,0
CAM047481,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047482,Mastersheet,2017,BA76,-10.14361111,-46.1725,cant.be.det,0
CAM047483,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047484,Mastersheet,2017,BA76,-10.14361111,-46.1725,male,0
CAM047485,Mastersheet,2017,BA76,-10.14361111,-46.1725,male,0
CAM047486,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047487,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047488,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047489,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047490,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047491,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047492,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047493,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047494,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047495,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047496,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047497,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047498,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047499,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047500,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047501,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047502,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047503,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047504,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047505,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047506,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047507,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047508,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047509,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047510,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047511,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047512,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047513,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047514,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047515,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047516,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047517,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047518,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047519,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047520,batch2 - all,2017,BA76,-10.14361111,-46.1725,,
CAM047521,Mastersheet,2018,BA77,-11.81027778,-45.48583333,female,0
CAM047522,Mastersheet,2018,BA77,-11.81027778,-45.48583333,female,0
CAM047523,batch2 - all,2018,BA77,-11.81027778,-45.48583333,,
CAM047524,Mastersheet,2017,GO9,-17.37833333,-52.8825,female,0
CAM047525,Mastersheet,2017,GO9,-17.37833333,-52.8825,cant.be.det,0
CAM047526,Mastersheet,2017,GO9,-17.37833333,-52.8825,cant.be.det,0
CAM047527,Mastersheet,2017,GO9,-17.37833333,-52.8825,cant.be.det,0
CAM047528,Mastersheet,2017,GO9,-17.37833333,-52.8825,male,0
CAM047529,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047530,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047531,Mastersheet,2017,GO9,-17.37833333,-52.8825,cant.be.det,0
CAM047532,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047533,Mastersheet,2017,GO9,-17.37833333,-52.8825,cant.be.det,0
CAM047534,Mastersheet,2017,GO9,-17.37833333,-52.8825,female,0
CAM047535,Mastersheet,2017,GO9,-17.37833333,-52.8825,male,0
CAM047536,Mastersheet,2017,GO9,-17.37833333,-52.8825,female,0
CAM047537,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047538,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047539,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047540,Mastersheet,2017,GO9,-17.37833333,-52.8825,cant.be.det,0
CAM047541,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047542,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047543,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047544,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047545,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047546,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047547,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047548,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047549,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047550,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047551,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047552,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047553,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047554,batch2 - all,2017,GO9,-17.37833333,-52.8825,,
CAM047555,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047556,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047557,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047558,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047559,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047560,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047561,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047562,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047563,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047564,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047565,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047566,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047567,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047568,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047569,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047570,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047571,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047572,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047573,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047574,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047575,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047576,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047577,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047578,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047579,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047580,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047581,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047582,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047583,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047584,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047585,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047586,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047587,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047588,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047589,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047590,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047591,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047592,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047593,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047594,batch2 - all,2016,BA75,-10.30583333,-45.94888889,,
CAM047595,Mastersheet,2019,BA80,-11.81027778,-45.48583333,male,0
CAM047596,Mastersheet,2019,BA80,-11.81027778,-45.48583333,cant.be.det,0
CAM047597,batch2 - all,2019,BA80,-11.81027778,-45.48583333,,
CAM047598,Mastersheet,2019,BA80,-11.81027778,-45.48583333,cant.be.det,0
CAM047599,Mastersheet,2019,BA80,-11.81027778,-45.48583333,female,0
CAM047600,Mastersheet,2019,BA80,-11.81027778,-45.48583333,cant.be.det,0
CAM047601,Mastersheet,2019,BA80,-11.81027778,-45.48583333,male,0
CAM047602,batch2 - all,2019,BA80,-11.81027778,-45.48583333,,
CAM047603,Mastersheet,2019,BA80,-11.81027778,-45.48583333,female,0
CAM047604,batch2 - all,2019,BA80,-11.81027778,-45.48583333,,
CAM047605,Mastersheet,2019,BA80,-11.81027778,-45.48583333,cant.be.det,0
CAM047606,Mastersheet,2019,BA80,-11.81027778,-45.48583333,female,0
CAM047607,Mastersheet,2019,BA80,-11.81027778,-45.48583333,cant.be.det,0
CAM047608,Mastersheet,2019,BA80,-11.81027778,-45.48583333,cant.be.det,0
CAM047609,Mastersheet,2019,BA80,-11.81027778,-45.48583333,cant.be.det,0
CAM047610,Mastersheet,2019,BA80,-11.81027778,-45.48583333,cant.be.det,0
CAM047611,batch2 - all,2019,BA80,-11.81027778,-45.48583333,,
CAM047612,Mastersheet,2019,BA80,-11.81027778,-45.48583333,male,0
CAM047613,Mastersheet,2019,BA80,-11.81027778,-45.48583333,cant.be.det,0
CAM047614,Mastersheet,2019,BA80,-11.81027778,-45.48583333,female,0
CAM047615,Mastersheet,2019,BA80,-11.81027778,-45.48583333,male,0
CAM047616,batch2 - all,2019,BA80,-11.81027778,-45.48583333,,
CAM047617,batch2 - all,2019,BA80,-11.81027778,-45.48583333,,
CAM047618,batch2 - all,2019,BA80,-11.81027778,-45.48583333,,
CAM047619,batch2 - all,2019,BA80,-11.81027778,-45.48583333,,
