filename,location,side,area,major,minor,circ.,feret,minferet,ar,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,colour_0_r,colour_0_g,colour_0_b,colour_1_r,colour_1_g,colour_1_b,colour_2_r,colour_2_g,colour_2_b,colour_3_r,colour_3_g,colour_3_b,percentage_0,percentage_1,percentage_2,percentage_3,species
CAM046737_d.JPG,1,0,33.621,9.92,4.315,0.401,10.635,4.893,2.299,-0.465326161,0.213810833,0.012211981,-0.003975941,0.003438182,-0.033503901,-0.075504462,0.012096094,0.011328216,0.095390566,0.046904267,0.034632671,-0.049809187,-5.07E-05,-0.039506305,-0.010392271,0.009847782,0.013675859,0.022987449,0.00885429,0.003839555,0.001515435,-0.018443228,-0.002357497,0.000516974,215.039039,201.1398065,176.7617618,164.7615997,148.4439392,122.8835383,193.4046614,180.6803295,143.6548121,127.7172581,112.7946132,98.67883584,0.268804862,0.218208418,0.33621427,0.176772451,0
CAM046737_v.JPG,1,0,33.895,9.805,4.402,0.437,10.494,4.984,2.228,-0.520099951,-0.159204865,-0.046602513,-0.009436926,-0.034537982,0.004381878,0.074282079,-0.006769542,-0.017853496,-0.087832529,0.048365581,0.036564467,0.063393903,0.019292336,0.042369388,0.016524862,0.032733897,-0.01562186,0.052755439,0.001189181,0.010337427,-0.00265669,0.034268134,0.012313822,-0.011457135,190.8089466,167.5095426,143.2278176,133.3372622,119.488627,100.2572374,220.3585324,199.0859382,168.8403532,193.5299749,202.7127878,119.7383178,0.327877531,0.106366083,0.469051926,0.09670446,0
CAM046738_d.JPG,1,0,43.867,11.484,4.864,0.46,12.042,5.366,2.361,-0.465622535,-0.145660516,0.018800132,-0.019115105,-0.046708484,0.008981561,0.003825676,0.017531442,-0.024629593,-0.076536051,0.015846647,-0.007408619,0.039891801,-0.007480147,0.007377109,0.010673898,0.012987559,-0.015896584,0.012119823,-0.005314164,0.015553364,0.010777086,-0.000847475,-0.002745369,-0.001468663,226.446227,199.1919192,163.0370766,148.4167294,124.5232957,97.67528231,189.1829642,166.3331244,127.5711798,109.1580024,89.47400716,71.97281404,0.305811178,0.217978388,0.261676112,0.214534322,0
CAM046738_v.JPG,1,0,44.767,11.539,4.94,0.465,12.085,5.621,2.336,-0.472396107,0.130975128,0.002545962,-0.034466353,0.06675323,0.018570249,0.003266492,-0.016852783,-0.037237525,0.056089288,0.010944984,-0.002031824,-0.030318075,0.00457441,-0.00727106,-0.016406725,0.010368466,0.008770081,0.018600437,-0.003497737,-0.016175598,0.013189078,-0.005721645,0.002612952,0.001698284,233.6163118,203.7386214,170.979682,123.2244925,96.95595064,69.44606607,202.0863676,173.8309,136.9889768,168.4119032,137.4218226,104.636409,0.310933819,0.133933033,0.30481188,0.250321268,0
CAM046739_d.JPG,1,0,59.286,12.976,5.817,0.46,13.674,6.537,2.231,-0.511870117,-0.109710233,-0.025849592,-0.051290136,-0.075758665,0.027022341,-0.044848922,-0.003544765,-0.047145725,-0.040621346,-0.035373599,-0.035962788,0.020880087,0.016649644,-0.022464156,-0.003892941,-0.003079674,0.002388399,-0.000666525,-0.011299835,0.000600551,0.018853689,0.009210751,-0.000240338,-0.015575162,160.0558679,134.59489,94.31964374,190.6885527,172.4434178,124.3816026,117.3079093,92.57408308,64.2720109,220.5936504,197.3944294,157.4904402,0.300381514,0.3307403,0.138427404,0.230450782,0.5
CAM046739_v.JPG,1,0,60.28,12.991,5.908,0.568,13.745,6.543,2.199,-0.515665787,-0.074253285,0.007542048,0.02900525,-0.08933636,0.049083034,0.029385737,-0.010948905,-0.057018653,-0.036880653,0.021086736,0.021797689,0.012474502,0.009319206,0.022655328,-0.003337526,-0.00122068,-0.00558344,0.002786815,0.006804809,0.007552195,0.011744274,0.001829984,-0.000372739,-0.008156183,200.1738877,179.9124533,135.0593886,176.5984856,151.602423,113.2035336,141.2534158,116.7499356,75.64372261,222.6859637,199.9015851,160.9812084,0.342741022,0.263481911,0.102858285,0.290918782,0.5
CAM046740_d.JPG,1,0,41.951,11.654,4.583,0.442,12.507,5.127,2.543,-0.437910916,-0.131621038,0.014495493,0.0069533,-0.064074142,0.01103406,0.021144984,0.027800709,-0.039902011,-0.074974234,0.02983273,0.004049031,0.023447606,-0.008594818,0.027517761,0.015910806,0.007739595,-0.024335256,0.032484608,-0.005573407,0.013467398,0.008055056,0.026555132,-0.000297073,-0.002491568,161.0933435,134.0149962,100.3889059,224.1132717,196.784695,162.5779667,193.682323,169.4739972,132.3548759,117.8938624,93.99396825,74.61047619,0.249105171,0.25614957,0.313951717,0.180793542,0.5
CAM046740_v.JPG,1,0,41.829,11.646,4.573,0.45,12.497,5.17,2.547,-0.437605289,-0.128056429,-0.015505789,0.004081491,-0.059900742,0.01453866,-0.013057097,-0.02317688,-0.036934076,-0.071943974,-0.031053299,-0.001768394,0.0272255,-0.005155873,-0.0261354,-0.014862846,0.008396099,-0.021159135,-0.032631072,0.003446921,0.014046382,0.009984018,-0.023735789,-0.000292317,-0.002863165,220.9066523,194.9520388,163.9167116,180.0760667,148.6455952,113.7777031,200.6752291,174.6849367,139.3799084,145.3050934,117.1336063,87.61812132,0.318611807,0.25524108,0.350698492,0.075448621,0.5
CAM046750_d.JPG,1,0,56.316,13.392,5.354,0.564,13.63,5.777,2.501,-0.461595796,0.056384197,0.01641635,0.012368696,0.060189442,0.05629718,-0.003042876,0.00237573,-0.049983383,0.029539632,0.011283435,0.007927547,-0.019028252,0.01087166,-0.006116857,3.95E-05,-0.001613687,0.008828108,0.007689415,0.007891116,-0.013138525,0.004949421,-0.004384779,-0.008513511,-0.002901384,202.5243803,181.441608,145.1298984,125.1496164,97.03282182,71.81138107,172.098603,146.6875406,111.5859324,226.1489084,204.5703662,173.4533357,0.364058704,0.13283703,0.174805007,0.32829926,0.5
CAM046750_v.JPG,1,0,56.017,13.329,5.351,0.557,13.515,5.742,2.491,-0.467535718,-0.051108234,0.010690893,0.004777301,-0.061122196,0.057669789,0.012910542,-0.003746413,-0.053512822,-0.03033964,0.012315572,0.000146542,0.016713282,0.011293032,0.010031922,-0.001002855,-0.004237846,-0.008385554,0.005231276,0.004508903,0.01016056,0.008470225,0.004442586,0.008885782,-0.003673395,211.549151,192.1765339,161.0808361,229.7879961,208.5727095,179.8176384,195.5143688,173.7153333,136.9166942,170.7874251,143.9586122,109.7467418,0.410687764,0.290700331,0.217296927,0.081314978,0.5
